Entity,Label,Role,Verb,Voice,Sentiment,Uncertainty,Is_Violent,Is_Pronoun,Identity_Group
russia,RU_POLITICAL,AGENT,have,active,0.0,0.0,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,have,active,0.0,0.0,False,True,IN_GROUP
zelensky,UKR_POLITICAL,PATIENT,get,active,-0.884380042552948,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,suppose,passive,-0.884380042552948,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,pick,active,-0.884380042552948,0.0,False,False,NAMED_ENTITY
kiev,UKR_POLITICAL,AGENT,want,active,-0.8246454000473022,0.0,False,False,NAMED_ENTITY
kiev,UKR_POLITICAL,AGENT,gather,active,0.0,0.0,False,False,NAMED_ENTITY
kiev,UKR_POLITICAL,PATIENT,negotiate,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,fall,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,disparage,active,-0.7102625966072083,0.0385,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,say,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,say,active,0.0,0.0,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,ask,active,0.0,0.0,False,True,IN_GROUP
putin,RU_POLITICAL,AGENT,mark,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,mark,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,declare,passive,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,put,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,put,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,negotiate,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,go,active,-0.7732368111610413,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,have,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,use,active,-0.5951834917068481,0.0,False,False,NAMED_ENTITY
usa,WEST_ACTORS,AGENT,show,active,0.0,0.0,False,False,NAMED_ENTITY
usa,WEST_ACTORS,AGENT,control,active,0.0,0.0,False,False,NAMED_ENTITY
usa,WEST_ACTORS,PATIENT,control,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,continue,active,-0.5573943853378296,0.0303,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,play,active,-0.5573943853378296,0.0303,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,force,passive,-0.5573943853378296,0.0303,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,expect,active,-0.5573943853378296,0.0303,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,try,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,count,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,push,passive,0.0,0.0385,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,succumb,active,0.0,0.0385,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,hop,active,0.0,0.0,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,have,active,-0.7748643755912781,0.0278,False,True,IN_GROUP
zelensky,UKR_POLITICAL,AGENT,believe,active,0.0,0.0435,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,freeze,active,-0.6343860030174255,0.0,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,rest,active,0.0,0.0,False,True,IN_GROUP
we,IN_GROUP,AGENT,touch,active,0.0,0.0,False,True,IN_GROUP
we,IN_GROUP,AGENT,go,active,0.5448601245880127,0.0,False,True,IN_GROUP
they,OUT_GROUP,AGENT,call,active,0.0,0.0,False,True,OUT_GROUP
they,OUT_GROUP,AGENT,use,active,0.0,0.0,False,True,OUT_GROUP
they,OUT_GROUP,PATIENT,use,active,0.0,0.0,False,True,OUT_GROUP
they,OUT_GROUP,AGENT,get,active,0.0,0.0,False,True,OUT_GROUP
ukraine,UKR_POLITICAL,AGENT,lure,active,-0.675237238407135,0.0,False,False,NAMED_ENTITY
putin,RU_POLITICAL,AGENT,say,active,-0.675237238407135,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,lure,active,-0.675237238407135,0.0,False,False,NAMED_ENTITY
usa,WEST_ACTORS,PATIENT,finance,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,operate,active,-0.6132799386978149,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,go,active,-0.8770270943641663,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,go,active,-0.7560395002365112,0.0,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,reach,active,-0.7560395002365112,0.0,False,True,IN_GROUP
trump,WEST_ACTORS,PATIENT,call,active,0.0,0.0556,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,put,active,0.0,0.0556,False,False,NAMED_ENTITY
trump,WEST_ACTORS,PATIENT,put,active,0.0,0.0556,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,contain,active,0.0,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,give,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,happen,active,-0.5792369246482849,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,settle,active,-0.5792369246482849,0.0,False,False,NAMED_ENTITY
usa,WEST_ACTORS,PATIENT,make,passive,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,let,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,sell,active,0.0,0.0,False,False,NAMED_ENTITY
nato,WEST_ACTORS,PATIENT,sell,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,announce,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,intend,active,0.0,0.0,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,go,active,-0.4911837577819824,0.0,False,True,IN_GROUP
un,INTL_ACTORS,PATIENT,put,active,-0.4911837577819824,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,AGENT,go,active,-0.6954777836799622,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,PATIENT,update,active,-0.6954777836799622,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,say,active,0.0,0.0417,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,hand,active,0.0,0.0417,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,say,active,0.0,0.0,False,False,NAMED_ENTITY
usa,WEST_ACTORS,AGENT,decide,active,-0.780906081199646,0.0312,False,False,NAMED_ENTITY
kiev,UKR_POLITICAL,AGENT,pass,active,0.0,0.0556,False,False,NAMED_ENTITY
trump,WEST_ACTORS,PATIENT,keep,active,0.0,0.0556,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,say,active,0.0,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,want,active,-0.6871498823165894,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,PATIENT,demonstrate,passive,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,demonstrate,passive,0.0,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,give,active,-0.6879944205284119,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,PATIENT,give,active,-0.6879944205284119,0.0,False,False,NAMED_ENTITY
kiev,UKR_POLITICAL,AGENT,realize,active,0.0,0.0455,False,False,NAMED_ENTITY
kiev,UKR_POLITICAL,PATIENT,realize,active,0.0,0.0455,False,False,NAMED_ENTITY
kiev,UKR_POLITICAL,AGENT,dictate,active,0.0,0.0455,False,False,NAMED_ENTITY
eu,WEST_ACTORS,PATIENT,leave,active,0.0,0.0606,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,hop,active,0.0,0.0606,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,strengthen,active,0.0,0.0606,False,False,NAMED_ENTITY
kiev,UKR_POLITICAL,AGENT,have,active,0.0,0.0606,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,win,active,0.0,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,PATIENT,make,passive,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,have,passive,0.0,0.0,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,have,active,0.0,0.0,False,True,IN_GROUP
we,IN_GROUP,AGENT,have,active,0.0,0.0,False,True,IN_GROUP
kiev,UKR_POLITICAL,PATIENT,envy,active,-0.7596599459648132,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,give,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,take,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,cut,passive,-0.8990069031715393,0.0,False,False,NAMED_ENTITY
putin,RU_POLITICAL,AGENT,convince,active,0.0,0.0,False,False,NAMED_ENTITY
usa,WEST_ACTORS,AGENT,present,active,0.0,0.0,False,False,NAMED_ENTITY
we,IN_GROUP,PATIENT,present,active,0.0,0.0,False,True,IN_GROUP
nato,WEST_ACTORS,PATIENT,involve,active,0.0,0.0,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,hold,active,-0.5191683769226074,0.0,False,True,IN_GROUP
un,INTL_ACTORS,PATIENT,hold,active,-0.5191683769226074,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,work,active,-0.5191683769226074,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,act,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,want,active,-0.8409374952316284,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,include,active,-0.7262802720069885,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,include,active,-0.7262802720069885,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,PATIENT,sniff,active,-0.7262802720069885,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,look,active,-0.7262802720069885,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,deprive,active,-0.7343552708625793,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,force,active,-0.7343552708625793,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,destroy,active,-0.9117180109024048,0.0,True,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,militarize,active,-0.6131072640419006,0.0,False,False,NAMED_ENTITY
crimea,UKR_POLITICAL,PATIENT,militarize,active,-0.6131072640419006,0.0,False,False,NAMED_ENTITY
crimea,UKR_POLITICAL,PATIENT,turn,active,-0.6131072640419006,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,prevent,active,0.0,0.0,False,False,NAMED_ENTITY
crimea,UKR_POLITICAL,AGENT,start,active,-0.6683644652366638,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,seem,active,0.0,0.0303,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,open,active,0.0,0.0303,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,open,active,0.0,0.0303,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,pump,passive,0.0,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,AGENT,pump,passive,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,look,active,-0.678259015083313,0.0182,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,inflate,active,-0.678259015083313,0.0182,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,make,active,-0.678259015083313,0.0182,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,take,active,0.0,0.0,False,False,NAMED_ENTITY
crimea,UKR_POLITICAL,PATIENT,take,active,0.0,0.0,False,False,NAMED_ENTITY
kiev,UKR_POLITICAL,PATIENT,sign,passive,0.0,0.0333,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,know,active,0.0,0.0769,False,True,IN_GROUP
we,IN_GROUP,AGENT,play,active,-0.8090268969535828,0.0286,False,True,IN_GROUP
we,IN_GROUP,AGENT,sign,active,-0.8090268969535828,0.0286,False,True,IN_GROUP
we,IN_GROUP,AGENT,rethink,active,-0.8090268969535828,0.0286,False,True,IN_GROUP
russia,RU_POLITICAL,AGENT,seek,active,-0.6239877939224243,0.0175,False,False,NAMED_ENTITY
trump,WEST_ACTORS,PATIENT,persuade,active,-0.6239877939224243,0.0175,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,force,active,-0.6239877939224243,0.0175,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,accept,active,-0.6239877939224243,0.0175,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,leave,active,0.0,0.1,False,True,IN_GROUP
ukraine,UKR_POLITICAL,PATIENT,leave,active,0.0,0.1,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,go,active,-0.8117844462394714,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,understand,active,-0.8117844462394714,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,go,active,-0.6292073726654053,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,understand,active,-0.6292073726654053,0.0,False,False,NAMED_ENTITY
they,OUT_GROUP,AGENT,move,active,-0.7071621417999268,0.0,False,True,OUT_GROUP
zelensky,UKR_POLITICAL,AGENT,begin,active,-0.778031587600708,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,invite,passive,-0.7076252698898315,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,invite,passive,-0.7076252698898315,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,steal,active,-0.6765372157096863,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,ask,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,ask,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,ask,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,ask,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,say,active,-0.5879773497581482,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,make,active,-0.907120943069458,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,hold,active,-0.907120943069458,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,AGENT,deprive,active,-0.8009896874427795,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,deprive,active,-0.8009896874427795,0.0,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,adopt,active,0.0,0.0,False,True,IN_GROUP
russia,RU_POLITICAL,PATIENT,adopt,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,weaken,passive,-0.8499899506568909,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,make,active,-0.8499899506568909,0.0,False,False,NAMED_ENTITY
kiev,UKR_POLITICAL,AGENT,spend,active,0.0,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,AGENT,rehearse,active,0.0,0.0169,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,put,active,0.0,0.0169,False,False,NAMED_ENTITY
eu,WEST_ACTORS,AGENT,repeat,active,0.0,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,PATIENT,repeat,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,bring,active,0.0,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,PATIENT,bring,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,have,active,0.7293280363082886,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,AGENT,provide,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,provide,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,continue,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,pursue,active,0.0,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,PATIENT,rewrite,active,0.0,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,AGENT,support,active,0.0,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,PATIENT,support,active,0.0,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,AGENT,say,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,say,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,strengthen,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,strengthen,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,weaken,active,0.0,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,AGENT,have,active,0.0,0.0411,False,False,NAMED_ENTITY
eu,WEST_ACTORS,AGENT,have,active,0.0,0.0411,False,False,NAMED_ENTITY
eu,WEST_ACTORS,AGENT,promise,active,0.0,0.0411,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,blame,active,0.0,0.0411,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,think,active,0.0,0.0411,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,determine,active,0.0,0.0,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,move,active,0.0,0.0,False,True,IN_GROUP
eu,WEST_ACTORS,AGENT,say,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,prepare,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,bring,active,0.0,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,AGENT,say,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,announce,active,0.0,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,AGENT,intend,active,0.0,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,PATIENT,allocate,active,0.0,0.0,False,False,NAMED_ENTITY
kiev,UKR_POLITICAL,PATIENT,offer,active,0.0,0.05,False,False,NAMED_ENTITY
kiev,UKR_POLITICAL,AGENT,offer,active,0.0,0.05,False,False,NAMED_ENTITY
moscow,RU_POLITICAL,PATIENT,offer,active,0.0,0.05,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,give,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,give,active,0.0,0.0,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,do,active,0.0,0.0588,False,True,IN_GROUP
we,IN_GROUP,AGENT,wait,active,0.0,0.0,False,True,IN_GROUP
ukraine,UKR_POLITICAL,PATIENT,remove,active,0.0,0.0,False,False,NAMED_ENTITY
eu,WEST_ACTORS,AGENT,buy,active,0.0,0.0612,False,False,NAMED_ENTITY
eu,WEST_ACTORS,PATIENT,buy,active,0.0,0.0612,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,respond,active,0.0,0.0612,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,late,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,late,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,meet,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,late,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,say,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,late,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,late,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,need,active,0.0,0.0,False,False,NAMED_ENTITY
we,IN_GROUP,AGENT,want,active,0.0,0.0,False,True,IN_GROUP
zelensky,UKR_POLITICAL,AGENT,need,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,have,active,-0.7572901844978333,0.0417,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,state,active,0.0,0.011,False,False,NAMED_ENTITY
china,INTL_ACTORS,AGENT,approve,active,0.0,0.011,False,False,NAMED_ENTITY
kiev,UKR_POLITICAL,PATIENT,approve,active,0.0,0.011,False,False,NAMED_ENTITY
kiev,UKR_POLITICAL,AGENT,set,active,0.0,0.011,False,False,NAMED_ENTITY
china,INTL_ACTORS,PATIENT,use,active,0.0,0.011,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,ask,active,0.0,0.011,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,ask,active,0.0,0.011,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,launch,active,0.0,0.011,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,pass,active,0.0,0.011,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,shut,active,-0.7062869668006897,0.0,False,False,NAMED_ENTITY
putin,RU_POLITICAL,AGENT,come,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,want,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,take,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,take,active,0.0,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,PATIENT,expect,active,0.0,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,intervene,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,announce,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,begin,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,meet,active,0.0,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,meet,active,0.0,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,understand,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,understand,active,0.0,0.0,False,False,NAMED_ENTITY
lavrov,RU_POLITICAL,PATIENT,empower,passive,-0.5644775032997131,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,decide,active,0.0,0.0769,False,False,NAMED_ENTITY
trump,WEST_ACTORS,PATIENT,imagine,active,-0.590244710445404,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,meet,active,-0.590244710445404,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,meet,active,-0.590244710445404,0.0,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,do,active,-0.6375636458396912,0.1429,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,state,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,cease,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,explain,active,0.0,0.0357,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,prevent,passive,0.0,0.0357,False,False,NAMED_ENTITY
russia,RU_POLITICAL,PATIENT,impose,active,0.0,0.0357,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,impose,active,0.0,0.0357,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,lift,active,0.0,0.0323,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,mention,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,mention,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,speak,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,talk,active,0.0,0.0625,False,False,NAMED_ENTITY
germany,WEST_ACTORS,AGENT,forget,active,0.0,0.0,False,False,NAMED_ENTITY
kiev,UKR_POLITICAL,AGENT,stop,active,0.0,0.0,False,False,NAMED_ENTITY
putin,RU_POLITICAL,AGENT,come,active,-0.5488392114639282,0.0,False,False,NAMED_ENTITY
they,OUT_GROUP,PATIENT,interrupt,passive,0.0,0.0,False,True,OUT_GROUP
ukraine,UKR_POLITICAL,PATIENT,ask,active,0.0,0.0135,False,False,NAMED_ENTITY
usa,WEST_ACTORS,PATIENT,kill,active,0.0,0.0135,True,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,intervene,active,0.0,0.0667,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,hint,active,0.0,0.0667,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,mind,active,0.0,0.0667,False,False,NAMED_ENTITY
russia,RU_POLITICAL,AGENT,come,active,0.0,0.0667,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,see,active,0.0,0.0667,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,like,active,0.0,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,like,active,0.0,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,PATIENT,like,active,0.0,0.0,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,AGENT,cry,active,0.0,0.0,False,False,NAMED_ENTITY
putin,RU_POLITICAL,PATIENT,take,active,-0.5846797227859497,0.0,False,False,NAMED_ENTITY
putin,RU_POLITICAL,AGENT,get,active,0.0,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,PATIENT,follow,active,0.0,0.0,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,race,active,0.0,0.0,False,False,NAMED_ENTITY
trump,WEST_ACTORS,AGENT,decide,active,0.0,0.0,False,False,NAMED_ENTITY
they,OUT_GROUP,AGENT,show,active,0.0,0.0,False,True,OUT_GROUP
trump,WEST_ACTORS,AGENT,have,active,0.0,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,PATIENT,perceive,passive,0.0,0.0175,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,launch,active,0.0,0.0175,False,False,NAMED_ENTITY
un,INTL_ACTORS,AGENT,figure,active,-0.7269648313522339,0.05,False,False,NAMED_ENTITY
un,INTL_ACTORS,PATIENT,have,active,-0.7269648313522339,0.05,False,False,NAMED_ENTITY
zelensky,UKR_POLITICAL,PATIENT,turn,passive,-0.8771559596061707,0.0,False,False,NAMED_ENTITY
ukraine,UKR_POLITICAL,AGENT,take,active,-0.7407052516937256,0.0,False,False,NAMED_ENTITY
kiev,UKR_POLITICAL,AGENT,have,active,0.0,0.0,False,False,NAMED_ENTITY
moscow,RU_POLITICAL,PATIENT,terminate,active,0.0,0.0,False,False,NAMED_ENTITY
